shoulder_x,shoulder_y,elbow_x,elbow_y,wrist_x,wrist_y,label
0.6978585720062256,0.5523087978363037,0.7064095735549927,0.698596179485321,0.6552211046218872,0.8080418109893799,0
0.703369677066803,0.5473044514656067,0.7136880159378052,0.6915258765220642,0.6638925075531006,0.7910932302474976,0
0.7023252248764038,0.5476484298706055,0.7096951007843018,0.6909450888633728,0.6592320203781128,0.7908079028129578,0
0.7027019262313843,0.5473355054855347,0.7162066102027893,0.6967505216598511,0.6621251702308655,0.8175514936447144,0
0.6988832354545593,0.5475597381591797,0.7100021839141846,0.7043876647949219,0.6616285443305969,0.8188189268112183,0
0.6975835561752319,0.5465288162231445,0.7084159255027771,0.7083362340927124,0.6587830781936646,0.8295087814331055,0
0.6900678277015686,0.547271192073822,0.6906780004501343,0.7245056629180908,0.6534454822540283,0.8512442708015442,0
0.6899713277816772,0.5476605296134949,0.6905120611190796,0.7292246222496033,0.6523080468177795,0.8683480024337769,0
0.6915279626846313,0.5427032709121704,0.6950396299362183,0.7283307909965515,0.653023362159729,0.8673191666603088,0
0.6934694647789001,0.5380176305770874,0.694267988204956,0.7282841205596924,0.655949056148529,0.8664929270744324,0
0.6933671236038208,0.537458062171936,0.6917243003845215,0.7321016788482666,0.6556356549263,0.8675056099891663,0
0.6914142370223999,0.537272572517395,0.6914794445037842,0.7318721413612366,0.655211329460144,0.8722752928733826,0
0.6908426284790039,0.5373303890228271,0.6923099160194397,0.7311427593231201,0.655097246170044,0.8717626333236694,0
0.6953694224357605,0.5388826131820679,0.698237955570221,0.7417207956314087,0.6553594470024109,0.8836783170700073,0
0.6835695505142212,0.5422495603561401,0.6881018877029419,0.7424395680427551,0.6455124616622925,0.8831838965415955,0
0.6807776689529419,0.5464398860931396,0.685893177986145,0.7497666478157043,0.6422091722488403,0.8964242339134216,0
0.6798505187034607,0.5478616952896118,0.6825854182243347,0.7526947259902954,0.6416035890579224,0.8939504027366638,0
0.6749804615974426,0.5501724481582642,0.6768652200698853,0.754211962223053,0.6377590894699097,0.8939372897148132,0
0.6614624261856079,0.5568303465843201,0.6675819754600525,0.7577046751976013,0.6288408041000366,0.9009096622467041,0
0.6333118677139282,0.5713015794754028,0.643126904964447,0.7666727304458618,0.620472252368927,0.908667802810669,0
0.6294305920600891,0.5764226913452148,0.6386705636978149,0.7707000970840454,0.6179628968238831,0.91230708360672,0
0.6186078190803528,0.5843265652656555,0.6266307830810547,0.7818590402603149,0.6084398627281189,0.9188488721847534,0
0.6146947741508484,0.5882355570793152,0.6200135946273804,0.7867110967636108,0.6027035713195801,0.918454110622406,0
0.613122820854187,0.5897113084793091,0.6182131171226501,0.7885353565216064,0.5966677665710449,0.9197865128517151,0
0.5994411706924438,0.5973995327949524,0.585182785987854,0.794094443321228,0.5611802935600281,0.9335019588470459,0
0.5931990146636963,0.6001548767089844,0.5709185004234314,0.7959362864494324,0.5508418083190918,0.9426349401473999,0
0.5813886523246765,0.6042221188545227,0.5493479371070862,0.8019041419029236,0.5188585519790649,0.9563907384872437,0
0.5794949531555176,0.6049324870109558,0.547468364238739,0.8067227602005005,0.5147050619125366,0.9644038677215576,0
0.5739409327507019,0.6033123135566711,0.5400916337966919,0.806282103061676,0.5069042444229126,0.9634489417076111,0
0.5685606002807617,0.6019732356071472,0.5384931564331055,0.8048785328865051,0.5044863224029541,0.9613153338432312,0
0.5637803673744202,0.6009932160377502,0.5326771140098572,0.803173303604126,0.5042284727096558,0.9585811495780945,0
0.5615957975387573,0.6004877090454102,0.5326342582702637,0.8021450042724609,0.5043850541114807,0.9590111970901489,0
0.5596646666526794,0.6002228856086731,0.5330883264541626,0.801476240158081,0.5068178772926331,0.9572426080703735,0
0.5537639260292053,0.5999528765678406,0.5293402075767517,0.8009443283081055,0.5073181986808777,0.95607590675354,0
0.5516265630722046,0.5997544527053833,0.526710569858551,0.8005136251449585,0.5070862770080566,0.9573437571525574,0
0.5486766695976257,0.5995635390281677,0.5245317816734314,0.8000322580337524,0.509395182132721,0.9569374918937683,0
0.5451770424842834,0.5994440317153931,0.5216106176376343,0.7998179197311401,0.5090639591217041,0.9563683867454529,0
0.5434329509735107,0.5985104441642761,0.5172168016433716,0.7962172031402588,0.5027292966842651,0.9517532587051392,0
0.5396280884742737,0.5970790982246399,0.5088051557540894,0.7897056937217712,0.4895906448364258,0.9459151029586792,0
0.5285471081733704,0.5963220000267029,0.4707682132720947,0.7585122585296631,0.38639035820961,0.8199635148048401,0
0.5201703906059265,0.5941056609153748,0.4571932852268219,0.7361277341842651,0.3649403154850006,0.7571791410446167,0
0.5065467357635498,0.5855617523193359,0.39938658475875854,0.6898784637451172,0.34495532512664795,0.5700749754905701,0
0.49993687868118286,0.5843800902366638,0.38651394844055176,0.6791054010391235,0.341546893119812,0.5396861433982849,0
0.4984683096408844,0.5837940573692322,0.3797845244407654,0.6661946773529053,0.34436219930648804,0.5183628797531128,0
0.4972812235355377,0.5834946036338806,0.37707385420799255,0.6557815670967102,0.3508140444755554,0.50215083360672,0
0.4944114685058594,0.5804469585418701,0.3680545687675476,0.632580041885376,0.3595757484436035,0.4798536002635956,0
0.49367275834083557,0.5785049200057983,0.3661910891532898,0.6277698278427124,0.3627251982688904,0.4720306694507599,0
0.492997944355011,0.5774513483047485,0.3668617606163025,0.6257941126823425,0.3635464906692505,0.4706276059150696,0
0.4930240511894226,0.5776242613792419,0.36527836322784424,0.6298795938491821,0.36644500494003296,0.4742432236671448,0
0.49315065145492554,0.5772664546966553,0.3659197688102722,0.6317177414894104,0.36940425634384155,0.4729880094528198,0
0.4943349361419678,0.5769981741905212,0.36724844574928284,0.6338779330253601,0.3712722659111023,0.473131000995636,0
0.49533456563949585,0.5769724249839783,0.3698781728744507,0.637087881565094,0.3748820722103119,0.4762415289878845,0
0.4959438741207123,0.5772143006324768,0.3716374933719635,0.640650749206543,0.377883642911911,0.47861042618751526,0
0.4966565668582916,0.5772852301597595,0.3726375699043274,0.6415150165557861,0.3801676034927368,0.48651790618896484,0
0.4984455108642578,0.5773333311080933,0.3737512230873108,0.6418092846870422,0.38372474908828735,0.489168256521225,0
0.5003179311752319,0.5774286985397339,0.37476763129234314,0.6426956653594971,0.389019250869751,0.49043187499046326,0
0.5035685300827026,0.5775020718574524,0.3750463128089905,0.6441733837127686,0.3936864733695984,0.4870319962501526,0
0.5051833987236023,0.5775244235992432,0.37558287382125854,0.645211398601532,0.39545565843582153,0.48567381501197815,0
0.5071280598640442,0.5774554014205933,0.37602365016937256,0.646008312702179,0.39663437008857727,0.48542916774749756,0
0.5108651518821716,0.5764812231063843,0.3783678412437439,0.6465235948562622,0.3991011679172516,0.48539602756500244,0
0.5124717950820923,0.5762099623680115,0.3802966773509979,0.6468771696090698,0.4018302857875824,0.4847402572631836,0
0.5140472650527954,0.5756980180740356,0.3818054795265198,0.6468523144721985,0.4031180441379547,0.48444119095802307,0
0.515161395072937,0.5754489898681641,0.38303661346435547,0.6468320488929749,0.4046595096588135,0.483530730009079,0
0.5171201229095459,0.5742747783660889,0.38511374592781067,0.6413497924804688,0.4054396152496338,0.4792400896549225,0
0.5182081460952759,0.5727647542953491,0.3861989378929138,0.6389932036399841,0.40559786558151245,0.4758588373661041,0
0.5188710689544678,0.5722894072532654,0.3872092664241791,0.6367758512496948,0.4056040644645691,0.47470173239707947,0
0.519528865814209,0.5720226168632507,0.3881761431694031,0.636767566204071,0.405635267496109,0.4738633334636688,0
0.5213782787322998,0.5701785683631897,0.38990917801856995,0.6293805837631226,0.40671324729919434,0.46840062737464905,0
0.5225962996482849,0.5693903565406799,0.3914278745651245,0.626125693321228,0.4072626531124115,0.4661487340927124,0
0.5233621001243591,0.5687214732170105,0.39211130142211914,0.6241495013237,0.40776222944259644,0.4649234414100647,0
0.5246317386627197,0.5681396126747131,0.3928789794445038,0.6182771921157837,0.40990176796913147,0.4549684524536133,0
0.5260382890701294,0.5678249001502991,0.39373111724853516,0.6108395457267761,0.41089463233947754,0.4457644820213318,0
0.5263821482658386,0.5677792429924011,0.39416080713272095,0.6028537154197693,0.41132840514183044,0.4380650222301483,0
0.5268471837043762,0.5677862763404846,0.40043649077415466,0.5614839196205139,0.41038694977760315,0.4018280804157257,0
0.5278452634811401,0.5677948594093323,0.40371236205101013,0.5550310611724854,0.40938907861709595,0.39681151509284973,0
0.5286709666252136,0.567296028137207,0.40630683302879333,0.5481894612312317,0.4050554633140564,0.3918742835521698,0
0.5296729803085327,0.5651448369026184,0.4149841368198395,0.5242133736610413,0.40463605523109436,0.37154990434646606,0
0.5305966734886169,0.5641486048698425,0.41737380623817444,0.5193816423416138,0.40441352128982544,0.36466652154922485,0
0.5316473841667175,0.5640662908554077,0.4198361039161682,0.5202051401138306,0.4062211513519287,0.3638683557510376,0
0.5322141051292419,0.5640650391578674,0.42145147919654846,0.5211740732192993,0.4068980813026428,0.36464887857437134,0
0.5331116914749146,0.5640624761581421,0.42251530289649963,0.5216438174247742,0.4078148901462555,0.3643893599510193,0
0.5331557393074036,0.5639251470565796,0.4229845404624939,0.5193464159965515,0.40833353996276855,0.36291542649269104,0
0.5331352949142456,0.5638493895530701,0.42348021268844604,0.518507719039917,0.40850329399108887,0.3638712763786316,0
0.5334047675132751,0.5638429522514343,0.42512694001197815,0.5084893703460693,0.4090863764286041,0.35355859994888306,0
0.5347118377685547,0.5632209777832031,0.427626371383667,0.5026270151138306,0.40943241119384766,0.34735921025276184,0
0.5357909202575684,0.5621264576911926,0.43073391914367676,0.49194201827049255,0.4095935821533203,0.3355836868286133,0
0.5361626744270325,0.5614656805992126,0.43832725286483765,0.4806208908557892,0.4072016775608063,0.32162290811538696,0
0.5363081693649292,0.5608381628990173,0.4418478012084961,0.47578155994415283,0.4066464304924011,0.3149792551994324,0
0.5363825559616089,0.5608514547348022,0.44250768423080444,0.47289496660232544,0.4073447287082672,0.3066537082195282,0
0.536399781703949,0.5608087182044983,0.44184035062789917,0.46897953748703003,0.4185519814491272,0.3066762089729309,0
0.5363649129867554,0.5609194040298462,0.4408547282218933,0.46494871377944946,0.42676037549972534,0.3031865656375885,0
0.5364722013473511,0.5612624287605286,0.4403412342071533,0.4668347239494324,0.4317576289176941,0.3055042624473572,0
0.5364552140235901,0.5612601637840271,0.4402034282684326,0.46954572200775146,0.4351028501987457,0.30950409173965454,0
0.5364472270011902,0.5610278248786926,0.44012847542762756,0.4709499478340149,0.4436887204647064,0.31184011697769165,0
0.5364694595336914,0.5609279870986938,0.43997591733932495,0.4721487760543823,0.4464248716831207,0.312521368265152,0
0.5364662408828735,0.5609607100486755,0.43989500403404236,0.47293704748153687,0.4475671350955963,0.3131791651248932,0
0.5363753437995911,0.5612394213676453,0.439608097076416,0.47311875224113464,0.4474979341030121,0.3136068284511566,0
0.5361841917037964,0.5613250732421875,0.43881696462631226,0.47391563653945923,0.4472527503967285,0.3137620985507965,0
0.5360324382781982,0.5613583922386169,0.4382181763648987,0.47452327609062195,0.44711965322494507,0.3139328062534332,0
0.5357539057731628,0.5614975094795227,0.43789562582969666,0.47541168332099915,0.4462112784385681,0.3148946166038513,0
0.5354712605476379,0.5615122318267822,0.43759840726852417,0.4764861762523651,0.4455856382846832,0.31599894165992737,0
0.535159707069397,0.5615201592445374,0.43740758299827576,0.47673115134239197,0.4451395869255066,0.3170275390148163,0
0.5348166227340698,0.5614807605743408,0.4373740553855896,0.4770123362541199,0.44508928060531616,0.3170972466468811,0
0.5343723297119141,0.5616181492805481,0.43728476762771606,0.47740599513053894,0.4448133409023285,0.31773990392684937,0
0.5341084599494934,0.5615814924240112,0.43720880150794983,0.47760412096977234,0.44444742798805237,0.31782177090644836,0
0.5337417125701904,0.5615093111991882,0.4371653199195862,0.47768327593803406,0.44361385703086853,0.3179524540901184,0
0.5327857136726379,0.5608424544334412,0.4368022084236145,0.47639530897140503,0.4420410096645355,0.31736746430397034,0
0.5325316190719604,0.5605125427246094,0.43669524788856506,0.47521132230758667,0.4411121904850006,0.31638556718826294,0
0.5321590900421143,0.5599226355552673,0.43676742911338806,0.47435685992240906,0.44017815589904785,0.3149884045124054,0
0.5321483016014099,0.5587847828865051,0.43689823150634766,0.4733041524887085,0.4400584101676941,0.31293898820877075,0
0.5321439504623413,0.5581638813018799,0.4370737075805664,0.4717473089694977,0.4400218427181244,0.3119058609008789,0
0.5321407914161682,0.557914137840271,0.43734320998191833,0.47088822722435,0.43998607993125916,0.31137797236442566,0
0.5321389436721802,0.5576950907707214,0.43805035948753357,0.4700721204280853,0.4399593770503998,0.31079718470573425,0
0.5321353673934937,0.5576397776603699,0.43916624784469604,0.46786630153656006,0.4398013651371002,0.3074337840080261,0
0.5320879220962524,0.557353138923645,0.44020622968673706,0.46517470479011536,0.43976521492004395,0.3044291138648987,0
0.5321324467658997,0.5572406053543091,0.44077473878860474,0.46408918499946594,0.439298540353775,0.3026319146156311,0
0.5321241617202759,0.55692458152771,0.44073113799095154,0.4629686772823334,0.4385754466056824,0.3000955283641815,0
0.5321906208992004,0.5565974116325378,0.44084715843200684,0.46305710077285767,0.43812257051467896,0.2997988760471344,0
0.532072126865387,0.5565680265426636,0.4408693313598633,0.46314847469329834,0.43754252791404724,0.30004188418388367,0
0.5320515632629395,0.5565578937530518,0.4408595561981201,0.4632396697998047,0.4367799162864685,0.300289124250412,0
0.5320484042167664,0.5565299987792969,0.44085463881492615,0.46330690383911133,0.43619266152381897,0.3004750907421112,0
0.5320483446121216,0.5565289258956909,0.4408447742462158,0.46317216753959656,0.43562930822372437,0.30060699582099915,0
0.5320477485656738,0.5565667748451233,0.4408229887485504,0.4630293548107147,0.43534356355667114,0.300322562456131,0
0.5319900512695312,0.5564350485801697,0.44081300497055054,0.46301519870758057,0.43506568670272827,0.30027300119400024,0
0.5317398309707642,0.5564402937889099,0.44075441360473633,0.46289947628974915,0.4350033700466156,0.30028465390205383,0
0.5314804315567017,0.5562258958816528,0.4405410885810852,0.46287843585014343,0.43491131067276,0.3003251254558563,0
0.5312687754631042,0.5562237501144409,0.44050541520118713,0.46288734674453735,0.4348765015602112,0.3003542721271515,0
0.5305961966514587,0.5562475919723511,0.44039469957351685,0.462912917137146,0.43477025628089905,0.3003760576248169,0
0.5304343700408936,0.5562876462936401,0.44033679366111755,0.46291881799697876,0.4347648024559021,0.30047664046287537,0
0.5304142236709595,0.5563808679580688,0.4403221607208252,0.4630059599876404,0.4346535801887512,0.3006936013698578,0
0.5301171541213989,0.5563396215438843,0.4402962625026703,0.463002473115921,0.4345707893371582,0.30071476101875305,0
0.5300660729408264,0.5563796162605286,0.4400765001773834,0.46300315856933594,0.43454059958457947,0.30073851346969604,0
0.5300536751747131,0.5562805533409119,0.4400632381439209,0.46305614709854126,0.43453431129455566,0.30102697014808655,0
0.5300277471542358,0.5562142133712769,0.43998605012893677,0.4630647897720337,0.4345242977142334,0.30134984850883484,0
0.5297490358352661,0.5562170147895813,0.4397548735141754,0.46268144249916077,0.43458032608032227,0.301306813955307,0
0.529743492603302,0.556268036365509,0.43975013494491577,0.46269309520721436,0.4345880448818207,0.30161502957344055,0
0.5297526717185974,0.5561183094978333,0.439738929271698,0.46269500255584717,0.43467044830322266,0.3016573190689087,0
0.5298218131065369,0.5559622049331665,0.43972963094711304,0.4626978039741516,0.4346778392791748,0.30205976963043213,0
0.5298211574554443,0.5557886958122253,0.43980878591537476,0.4626794755458832,0.4347289204597473,0.30231109261512756,0
0.5298388600349426,0.5557601451873779,0.43989628553390503,0.4627491235733032,0.4348345398902893,0.30343863368034363,0
0.5298488736152649,0.5556309819221497,0.43992266058921814,0.46280619502067566,0.43495482206344604,0.30388402938842773,0
0.5297776460647583,0.5554105639457703,0.4399741291999817,0.46268269419670105,0.4349645972251892,0.3039431571960449,0
0.5298554301261902,0.5554057955741882,0.4399903416633606,0.4627642333507538,0.4350411891937256,0.3048834204673767,0
0.5297348499298096,0.5553122162818909,0.4399661123752594,0.4626311957836151,0.4350438714027405,0.3048880994319916,0
0.5296536684036255,0.5554153323173523,0.44000452756881714,0.4627399146556854,0.4350462555885315,0.30526629090309143,0
0.5295156240463257,0.5551518201828003,0.4399506449699402,0.46273213624954224,0.4350401759147644,0.30527937412261963,0
0.5294687151908875,0.5550901889801025,0.43987536430358887,0.46273109316825867,0.43505793809890747,0.30528175830841064,0
0.5294516086578369,0.5552359819412231,0.43985384702682495,0.4626418650150299,0.4350699782371521,0.3049871623516083,0
0.5294567346572876,0.5552326440811157,0.43984079360961914,0.4625931978225708,0.43506965041160583,0.30498403310775757,0
0.529453694820404,0.5552295446395874,0.4398075044155121,0.4625670611858368,0.4350743293762207,0.30477333068847656,0
0.529325544834137,0.554684042930603,0.4394928514957428,0.46256062388420105,0.43452325463294983,0.3049446940422058,0
0.5292056202888489,0.5543509125709534,0.4390459954738617,0.46256980299949646,0.43423882126808167,0.30511540174484253,0
0.5287946462631226,0.5541884899139404,0.43842601776123047,0.4627186059951782,0.4334622025489807,0.30521005392074585,0
0.5281925797462463,0.553946852684021,0.43717074394226074,0.4627373516559601,0.43251723051071167,0.3050686717033386,0
0.5273241400718689,0.5536883473396301,0.43652549386024475,0.4628801941871643,0.43155819177627563,0.3050665259361267,0
0.5269292593002319,0.5535802245140076,0.43610185384750366,0.462879478931427,0.43062275648117065,0.30489397048950195,0
0.526300847530365,0.5535723567008972,0.4352925717830658,0.4628238081932068,0.4301137328147888,0.30478936433792114,0
0.5254374742507935,0.5535023808479309,0.4342099726200104,0.46285805106163025,0.4289127290248871,0.30471864342689514,0
0.5246593952178955,0.5534791946411133,0.4329565167427063,0.46293750405311584,0.42782917618751526,0.30502814054489136,0
0.5244330167770386,0.5534725785255432,0.43225136399269104,0.46294090151786804,0.42720308899879456,0.30513331294059753,0
0.5232102870941162,0.5535846948623657,0.4309442639350891,0.4633314907550812,0.4260333180427551,0.3060901463031769,0
0.5219360589981079,0.5535863637924194,0.42917007207870483,0.4636765718460083,0.42491641640663147,0.306796669960022,0
0.5208512544631958,0.553420901298523,0.428088903427124,0.4640941321849823,0.4244026243686676,0.3080167770385742,0
0.5205748081207275,0.5534688234329224,0.426067590713501,0.4689578711986542,0.4244576096534729,0.31060826778411865,0
0.5205518007278442,0.5534680485725403,0.4238782525062561,0.47239282727241516,0.42503848671913147,0.31331342458724976,0
0.5205392241477966,0.5534431338310242,0.42211398482322693,0.47909510135650635,0.4252075254917145,0.32196521759033203,0
0.5205972790718079,0.5547581911087036,0.41551947593688965,0.5024838447570801,0.424982488155365,0.348602294921875,0
0.5207088589668274,0.5568942427635193,0.4119388461112976,0.5142391324043274,0.4244077801704407,0.3599127233028412,0
0.5211842656135559,0.5604355931282043,0.41027864813804626,0.522028386592865,0.4240036606788635,0.3664323687553406,0
0.5215549468994141,0.5638685822486877,0.4080442488193512,0.5268203616142273,0.4232564866542816,0.37016186118125916,0
0.5219037532806396,0.5671055912971497,0.40221086144447327,0.5430671572685242,0.42005905508995056,0.38228148221969604,0
0.5221943259239197,0.568895161151886,0.4003751277923584,0.5488598942756653,0.4184902608394623,0.3865155875682831,0
0.5222510099411011,0.5698165893554688,0.3994581401348114,0.5494549870491028,0.4179743230342865,0.3879682123661041,0
0.5224192142486572,0.5695930123329163,0.3995136320590973,0.5483759641647339,0.4178566038608551,0.38649579882621765,0
0.5225055813789368,0.5695536136627197,0.3994677662849426,0.5467986464500427,0.41755732893943787,0.3870414197444916,0
0.5225128531455994,0.5695641040802002,0.39880579710006714,0.5478499531745911,0.4173737168312073,0.3866341710090637,0
0.5224499702453613,0.5695049166679382,0.3979649245738983,0.5479509830474854,0.41726985573768616,0.3879517614841461,0
0.5224590301513672,0.5696324110031128,0.39686480164527893,0.5485625863075256,0.41725897789001465,0.3885018229484558,0
0.522455096244812,0.5695896744728088,0.39633244276046753,0.548516035079956,0.4171956181526184,0.3896641731262207,0
0.5224353075027466,0.5695664286613464,0.39545291662216187,0.5490260720252991,0.4169479310512543,0.3907918632030487,0
0.522451639175415,0.5691559314727783,0.3951835334300995,0.5484190583229065,0.4158235490322113,0.38982972502708435,0
0.5224320292472839,0.5691235661506653,0.39481839537620544,0.5479811429977417,0.41464585065841675,0.3892214000225067,0
0.5225242972373962,0.5690851807594299,0.3948994278907776,0.5476846098899841,0.4133811891078949,0.3891054689884186,0
0.5226408243179321,0.5690762996673584,0.39529144763946533,0.547527551651001,0.4125154912471771,0.3888019323348999,0
0.5227442383766174,0.5693901181221008,0.3955225348472595,0.5434991121292114,0.4112807810306549,0.3866124153137207,0
0.523274302482605,0.569627046585083,0.3957555890083313,0.5399986505508423,0.41059622168540955,0.38425514101982117,0
0.523772120475769,0.5696506500244141,0.396047443151474,0.5375632643699646,0.4103001654148102,0.38235825300216675,0
0.5246156454086304,0.5697289109230042,0.396642804145813,0.5352494120597839,0.4091920852661133,0.37927281856536865,0
0.5249462127685547,0.5696385502815247,0.3972991406917572,0.5337297916412354,0.40841013193130493,0.37771156430244446,0
0.5253456830978394,0.569642961025238,0.39822083711624146,0.5328064560890198,0.4077422618865967,0.37621912360191345,0
0.5257846713066101,0.5696388483047485,0.39829617738723755,0.5329437851905823,0.40647903084754944,0.3759855329990387,0
0.5259236097335815,0.5697011351585388,0.39830726385116577,0.5330492854118347,0.40477675199508667,0.3759651184082031,0
0.5260886549949646,0.569748044013977,0.39833134412765503,0.5333250761032104,0.4041147232055664,0.3759896457195282,0
0.526090145111084,0.569739580154419,0.39841359853744507,0.5334071516990662,0.4039328694343567,0.3760261535644531,0
0.5260940194129944,0.5697677135467529,0.39849501848220825,0.5343186855316162,0.40301981568336487,0.37695327401161194,0
0.526095449924469,0.5697805285453796,0.3985414505004883,0.5346130728721619,0.4025877118110657,0.3771633207798004,0
0.5261148810386658,0.5699986815452576,0.3985785245895386,0.5356827974319458,0.4022321105003357,0.3775211572647095,0
0.5261390805244446,0.569976270198822,0.39860013127326965,0.5371794104576111,0.40172821283340454,0.37882116436958313,0
0.5261353254318237,0.5701335668563843,0.3984265625476837,0.5393018126487732,0.4013822674751282,0.37936580181121826,0
0.5261474251747131,0.5704896450042725,0.3984353840351105,0.541049599647522,0.4012451767921448,0.38011762499809265,0
0.5257632732391357,0.570622980594635,0.39839017391204834,0.5412210822105408,0.40126848220825195,0.38055387139320374,0
0.5255048274993896,0.5708314180374146,0.39835721254348755,0.5418062806129456,0.4012472629547119,0.3815193474292755,0
0.525439977645874,0.5711281895637512,0.39835160970687866,0.5418664216995239,0.40126705169677734,0.38170257210731506,0
0.5256115198135376,0.5714566111564636,0.398568719625473,0.5419681668281555,0.40127211809158325,0.3824089467525482,0
0.5256063342094421,0.571483850479126,0.39857256412506104,0.541961133480072,0.401297003030777,0.3825421631336212,0
0.5256099104881287,0.5715050101280212,0.3989179730415344,0.5394119620323181,0.40130528807640076,0.3812805414199829,0
0.5255942344665527,0.5715112090110779,0.39956530928611755,0.5338829159736633,0.4016481339931488,0.3779502213001251,0
0.5254516005516052,0.5715133547782898,0.40054255723953247,0.530742347240448,0.4017811417579651,0.3757827579975128,0
0.5245959758758545,0.570668637752533,0.4021640717983246,0.5211027264595032,0.404366672039032,0.36581650376319885,0
0.5240012407302856,0.5700582265853882,0.4033713936805725,0.5189202427864075,0.4067639708518982,0.3608383536338806,0
0.5231703519821167,0.5696517825126648,0.4041769504547119,0.5138911604881287,0.4094984531402588,0.35231319069862366,0
0.5227113962173462,0.5689897537231445,0.4054180681705475,0.5089870095252991,0.4118534028530121,0.34673628211021423,0
0.5224007368087769,0.5682626962661743,0.40646544098854065,0.5071237683296204,0.4129580855369568,0.3455677032470703,0
0.5218598246574402,0.5673049092292786,0.4077974259853363,0.5009927153587341,0.41470828652381897,0.34045782685279846,0
0.5214802622795105,0.567232072353363,0.4086698591709137,0.500260591506958,0.41507092118263245,0.3401622176170349,0
0.5211197137832642,0.5668820142745972,0.4094783365726471,0.5016896724700928,0.4149332642555237,0.342058390378952,0
0.5210765600204468,0.5666689276695251,0.4098626673221588,0.5018687844276428,0.414865106344223,0.34330591559410095,0
0.5210753679275513,0.5662185549736023,0.4103774428367615,0.5019662976264954,0.4150487780570984,0.3440694212913513,0
0.521068274974823,0.5658689737319946,0.4106767177581787,0.5019564032554626,0.41519108414649963,0.3445527255535126,0
0.5208815932273865,0.565632164478302,0.41063132882118225,0.5023449659347534,0.41519904136657715,0.34487923979759216,0
0.5208773612976074,0.5656688809394836,0.40921539068222046,0.5101262927055359,0.40811166167259216,0.35850051045417786,0
0.5208662152290344,0.5656747221946716,0.4060932993888855,0.5157238841056824,0.40204110741615295,0.366022527217865,0
0.5209770202636719,0.5673207640647888,0.4025907516479492,0.5246379375457764,0.39463451504707336,0.37057429552078247,0
0.5210509896278381,0.5682327151298523,0.39931100606918335,0.5383177995681763,0.3797222971916199,0.37913599610328674,0
0.5210403203964233,0.5694620609283447,0.39668577909469604,0.5442122220993042,0.3713313341140747,0.38462358713150024,0
0.5208889245986938,0.5718052387237549,0.39514848589897156,0.553824782371521,0.3581943213939667,0.3915041387081146,0
0.5205366611480713,0.5732782483100891,0.3938682973384857,0.5576759576797485,0.35257595777511597,0.39776477217674255,0
0.5205093026161194,0.573355495929718,0.39355069398880005,0.5599806308746338,0.349705308675766,0.40208613872528076,0
